UNB3_345,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,94.23 +/- 1.66,0.00 +/- 0.00,89.30 +/- 0.11,0.60 +/- 0.01,1761.21 +/- 0.17
UNB3_345,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,93.93 +/- 4.75,0.00 +/- 0.00,83.87 +/- 0.18,0.67 +/- 0.01,1763.53 +/- 0.45
UNB3_345,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,2.17 +/- 0.04,nan +/- nan,15.62 +/- 0.02,0.95 +/- 0.07,6.31 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,0.17 +/- 0.01,nan +/- nan,14.96 +/- 0.03,1.12 +/- 0.10,6.29 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,2.01 +/- 0.04,nan +/- nan,15.53 +/- 0.02,0.97 +/- 0.01,6.30 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,2.03 +/- 0.10,nan +/- nan,14.90 +/- 0.03,1.09 +/- 0.07,6.31 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,3.12 +/- 0.06,nan +/- nan,38.48 +/- 0.05,1.41 +/- 0.08,44.75 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,2.75 +/- 0.14,nan +/- nan,29.66 +/- 0.06,1.36 +/- 0.04,42.55 +/- 0.01
UNB3_345,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,3.34 +/- 0.06,nan +/- nan,36.91 +/- 0.05,0.36 +/- 0.17,44.93 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,2.81 +/- 0.14,nan +/- nan,31.50 +/- 0.07,1.38 +/- 0.02,43.79 +/- 0.01
UNB3_345,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,3.16 +/- 0.06,nan +/- nan,37.73 +/- 0.05,1.45 +/- 0.04,44.73 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,3.14 +/- 0.16,nan +/- nan,29.98 +/- 0.07,1.41 +/- 0.02,42.79 +/- 0.01
UNB3_345,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,3.23 +/- 0.06,nan +/- nan,37.09 +/- 0.05,1.44 +/- 0.04,44.92 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,2.86 +/- 0.14,nan +/- nan,30.70 +/- 0.07,1.39 +/- 0.02,43.32 +/- 0.01
UNB3_345,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,1.32 +/- 0.02,nan +/- nan,28.94 +/- 0.04,1.49 +/- 0.02,41.30 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,1.36 +/- 0.07,nan +/- nan,27.18 +/- 0.06,1.33 +/- 0.02,41.36 +/- 0.01
UNB3_345,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,1.38 +/- 0.02,nan +/- nan,33.70 +/- 0.04,1.52 +/- 0.02,43.63 +/- 0.00
UNB3_345,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,1.37 +/- 0.07,nan +/- nan,31.85 +/- 0.07,1.35 +/- 0.02,43.73 +/- 0.01
UNB3_345,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,1.32 +/- 0.02,nan +/- nan,26.36 +/- 0.03,1.54 +/- 0.03,39.94 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,1.32 +/- 0.07,nan +/- nan,24.73 +/- 0.05,1.37 +/- 0.02,39.99 +/- 0.01
UNB3_345,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,1.36 +/- 0.02,nan +/- nan,32.30 +/- 0.04,1.53 +/- 0.04,43.07 +/- 0.00
UNB3_345,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,1.37 +/- 0.07,nan +/- nan,30.45 +/- 0.07,1.37 +/- 0.03,43.28 +/- 0.01
CTU1,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,81.47 +/- 2.39,0.00 +/- 0.00,86.32 +/- 0.17,0.57 +/- 0.01,961.40 +/- 0.23
CTU1,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,77.87 +/- 1.72,0.00 +/- 0.00,86.71 +/- 0.82,0.66 +/- 0.02,961.52 +/- 0.75
CTU1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,1.77 +/- 0.05,nan +/- nan,15.97 +/- 0.03,0.80 +/- 0.02,3.65 +/- 0.00
CTU1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,1.63 +/- 0.04,nan +/- nan,15.91 +/- 0.15,0.77 +/- 0.07,3.65 +/- 0.00
CTU1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,1.78 +/- 0.05,nan +/- nan,15.89 +/- 0.03,0.75 +/- 0.05,3.65 +/- 0.00
CTU1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,1.67 +/- 0.04,nan +/- nan,15.94 +/- 0.15,0.99 +/- 0.00,3.65 +/- 0.00
CTU1,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,2.84 +/- 0.08,nan +/- nan,41.46 +/- 0.08,0.69 +/- 0.05,41.16 +/- 0.01
CTU1,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,2.44 +/- 0.05,nan +/- nan,29.90 +/- 0.28,1.13 +/- 0.04,35.12 +/- 0.03
CTU1,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,2.70 +/- 0.08,nan +/- nan,41.16 +/- 0.08,0.60 +/- 0.22,41.45 +/- 0.01
CTU1,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,2.47 +/- 0.05,nan +/- nan,36.52 +/- 0.35,1.19 +/- 0.05,39.50 +/- 0.03
CTU1,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,2.63 +/- 0.08,nan +/- nan,41.42 +/- 0.08,0.76 +/- 0.03,41.13 +/- 0.01
CTU1,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,2.59 +/- 0.06,nan +/- nan,31.92 +/- 0.30,1.19 +/- 0.03,36.55 +/- 0.03
CTU1,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,2.84 +/- 0.08,nan +/- nan,41.24 +/- 0.08,0.78 +/- 0.02,41.42 +/- 0.01
CTU1,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,2.44 +/- 0.05,nan +/- nan,36.61 +/- 0.35,1.25 +/- 0.03,39.59 +/- 0.03
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,1.14 +/- 0.03,nan +/- nan,32.18 +/- 0.07,1.20 +/- 0.05,36.50 +/- 0.01
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,1.10 +/- 0.02,nan +/- nan,31.67 +/- 0.30,1.05 +/- 0.03,36.30 +/- 0.03
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,1.16 +/- 0.03,nan +/- nan,36.80 +/- 0.07,1.12 +/- 0.10,39.63 +/- 0.01
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,1.13 +/- 0.02,nan +/- nan,36.95 +/- 0.35,1.03 +/- 0.14,39.75 +/- 0.03
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,1.14 +/- 0.03,nan +/- nan,30.28 +/- 0.06,1.19 +/- 0.10,35.34 +/- 0.01
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,1.12 +/- 0.02,nan +/- nan,29.63 +/- 0.28,1.13 +/- 0.04,35.09 +/- 0.03
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,1.09 +/- 0.03,nan +/- nan,35.89 +/- 0.07,1.22 +/- 0.12,39.12 +/- 0.01
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,1.08 +/- 0.02,nan +/- nan,36.17 +/- 0.34,1.15 +/- 0.08,39.21 +/- 0.03
MAWI1_2020,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,78.48 +/- 0.93,0.00 +/- 0.00,50.71 +/- 0.05,0.98 +/- 0.00,2798.32 +/- 0.78
MAWI1_2020,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,82.59 +/- 1.53,0.00 +/- 0.00,58.57 +/- 0.05,0.99 +/- 0.00,2792.46 +/- 0.48
MAWI1_2020,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,2.55 +/- 0.03,nan +/- nan,12.57 +/- 0.01,0.82 +/- 0.00,11.71 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,3.13 +/- 0.06,nan +/- nan,13.19 +/- 0.01,0.93 +/- 0.01,11.69 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,2.93 +/- 0.03,nan +/- nan,12.22 +/- 0.01,0.85 +/- 0.00,11.71 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,3.24 +/- 0.06,nan +/- nan,13.23 +/- 0.01,1.00 +/- 0.00,11.68 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,4.64 +/- 0.06,nan +/- nan,22.70 +/- 0.02,0.33 +/- 0.07,27.50 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,4.13 +/- 0.08,nan +/- nan,18.24 +/- 0.02,0.99 +/- 0.01,26.52 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,4.30 +/- 0.05,nan +/- nan,22.53 +/- 0.02,0.45 +/- 0.06,27.54 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,4.39 +/- 0.08,nan +/- nan,21.27 +/- 0.02,0.95 +/- 0.02,27.22 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,4.24 +/- 0.05,nan +/- nan,22.70 +/- 0.02,0.48 +/- 0.16,27.50 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,3.68 +/- 0.07,nan +/- nan,17.14 +/- 0.02,0.99 +/- 0.01,26.25 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,4.59 +/- 0.05,nan +/- nan,22.49 +/- 0.02,0.37 +/- 0.13,27.54 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,4.88 +/- 0.09,nan +/- nan,22.64 +/- 0.02,0.97 +/- 0.03,27.42 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,1.37 +/- 0.02,nan +/- nan,15.99 +/- 0.02,0.14 +/- 0.00,26.28 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,1.65 +/- 0.03,nan +/- nan,21.29 +/- 0.02,0.95 +/- 0.03,27.18 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,1.47 +/- 0.02,nan +/- nan,19.57 +/- 0.02,0.14 +/- 0.00,27.10 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,1.71 +/- 0.03,nan +/- nan,22.47 +/- 0.02,0.86 +/- 0.02,27.40 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,1.47 +/- 0.02,nan +/- nan,15.97 +/- 0.02,0.17 +/- 0.00,26.28 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,1.74 +/- 0.03,nan +/- nan,21.53 +/- 0.02,0.90 +/- 0.03,27.21 +/- 0.00
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,1.62 +/- 0.02,nan +/- nan,19.31 +/- 0.02,0.17 +/- 0.00,27.09 +/- 0.01
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,1.75 +/- 0.03,nan +/- nan,22.37 +/- 0.02,0.88 +/- 0.04,27.40 +/- 0.00
MACCDC1,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,84.72 +/- 1.01,0.00 +/- 0.00,86.70 +/- 0.21,0.78 +/- 0.00,1041.34 +/- 0.13
MACCDC1,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,84.19 +/- 1.93,0.00 +/- 0.00,86.89 +/- 0.80,0.85 +/- 0.00,1042.92 +/- 0.45
MACCDC1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,1.66 +/- 0.02,nan +/- nan,15.98 +/- 0.04,0.84 +/- 0.08,3.93 +/- 0.00
MACCDC1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,1.48 +/- 0.03,nan +/- nan,16.05 +/- 0.15,0.88 +/- 0.08,3.93 +/- 0.00
MACCDC1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,1.65 +/- 0.02,nan +/- nan,15.98 +/- 0.04,1.03 +/- 0.04,3.93 +/- 0.00
MACCDC1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,1.64 +/- 0.04,nan +/- nan,15.94 +/- 0.15,0.99 +/- 0.03,3.94 +/- 0.00
MACCDC1,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,2.77 +/- 0.03,nan +/- nan,41.73 +/- 0.10,0.77 +/- 0.05,41.73 +/- 0.01
MACCDC1,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,2.47 +/- 0.06,nan +/- nan,31.45 +/- 0.29,1.08 +/- 0.01,36.74 +/- 0.02
MACCDC1,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,2.71 +/- 0.03,nan +/- nan,41.86 +/- 0.10,0.27 +/- 0.09,42.00 +/- 0.01
MACCDC1,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,2.44 +/- 0.06,nan +/- nan,37.81 +/- 0.35,1.04 +/- 0.01,40.70 +/- 0.02
MACCDC1,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,2.84 +/- 0.03,nan +/- nan,41.50 +/- 0.10,0.90 +/- 0.25,41.70 +/- 0.01
MACCDC1,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,2.60 +/- 0.06,nan +/- nan,33.62 +/- 0.31,1.07 +/- 0.03,37.98 +/- 0.02
